Date,Close,Predictions
2019-02-27,43.71749878,42.92034
2019-02-28,43.28749847,43.06375
2019-03-01,43.74250031,42.589718
2019-03-04,43.96250153,43.115604
2019-03-05,43.88249969,43.27483
2019-03-06,43.63000107,43.199245
2019-03-07,43.125,42.944157
2019-03-08,43.22750092,42.431973
2019-03-11,44.72499847,42.581738
2019-03-12,45.22750092,44.131382
2019-03-13,45.42750168,44.527695
2019-03-14,45.93249893,44.758564
2019-03-15,46.52999878,45.26241
2019-03-18,47.00500107,45.82954
2019-03-19,46.63249969,46.273746
2019-03-20,47.04000092,45.828762
2019-03-21,48.77249908,46.309494
2019-03-22,47.76250076,48.07847
2019-03-25,47.18500137,46.810154
2019-03-26,46.69749832,46.392666
2019-03-27,47.11750031,45.85153
2019-03-28,47.18000031,46.353962
2019-03-29,47.48749924,46.363373
2019-04-01,47.81000137,46.73214
2019-04-02,48.50500107,47.046154
2019-04-03,48.83750153,47.77384
2019-04-04,48.92250061,48.055
2019-04-05,49.25,48.12939
2019-04-08,50.02500153,48.46565
2019-04-09,49.875,49.248318
2019-04-10,50.15499878,48.99183
2019-04-11,49.73749924,49.340805
2019-04-12,49.71749878,48.821247
2019-04-15,49.80749893,48.871143
2019-04-16,49.8125,48.942184
2019-04-17,50.78250122,48.949635
2019-04-18,50.96500015,50.009945
2019-04-22,51.13249969,50.082035
2019-04-23,51.86999893,50.291542
2019-04-24,51.79000092,51.054565
2019-04-25,51.31999969,50.863956
2019-04-26,51.07500076,50.39086
2019-04-29,51.15250015,50.16483
2019-04-30,50.16749954,50.259686
2019-05-01,52.63000107,49.17956
2019-05-02,52.28749847,52.012623
2019-05-03,52.9375,51.250572
2019-05-06,52.11999893,52.16675
2019-05-07,50.71500015,51.097263
2019-05-08,50.72499847,49.724976
2019-05-09,50.18000031,49.869312
2019-05-10,49.29499817,49.225266
2019-05-13,46.43000031,48.388077
2019-05-14,47.16500092,45.409084
2019-05-15,47.72999954,46.56584
2019-05-16,47.52000046,46.96792
2019-05-17,47.25,46.801334
2019-05-20,45.77249908,46.56819
2019-05-21,46.65000153,45.00884
2019-05-22,45.69499969,46.11176
2019-05-23,44.91500092,44.91265
2019-05-24,44.74250031,44.27162
2019-05-28,44.55749893,44.110134
2019-05-29,44.34500122,43.916985
2019-05-30,44.57500076,43.71991
2019-05-31,43.76750183,43.984753
2019-06-03,43.32500076,43.100006
2019-06-04,44.90999985,42.73488
2019-06-05,45.63499832,44.405804
2019-06-06,46.30500031,44.997437
2019-06-07,47.53749847,45.710396
2019-06-10,48.14500046,46.94064
2019-06-11,48.70249939,47.445835
2019-06-12,48.54750061,47.98956
2019-06-13,48.53749847,47.73151
2019-06-14,48.18500137,47.73166
2019-06-17,48.47249985,47.31598
2019-06-18,49.61249924,47.665054
2019-06-19,49.46749878,48.837673
2019-06-20,49.86500168,48.56443
2019-06-21,49.69499969,49.069576
2019-06-24,49.64500046,48.802647
2019-06-25,48.89250183,48.794697
2019-06-26,49.95000076,47.969185
2019-06-27,49.93500137,49.215923
2019-06-28,49.47999954,49.027184
2019-07-01,50.38750076,48.61728
2019-07-02,50.68249893,49.63894
2019-07-03,51.10250092,49.817844
2019-07-05,51.05749893,50.289253
2019-07-08,50.00500107,50.17465
2019-07-09,50.31000137,49.05045
2019-07-10,50.80749893,49.509163
2019-07-11,50.4375,49.951515
2019-07-12,50.82500076,49.526936
2019-07-15,51.30250168,50.023327
2019-07-16,51.125,50.463593
2019-07-17,50.83750153,50.234535
2019-07-18,51.41500092,49.961388
2019-07-19,50.64749908,50.607662
2019-07-22,51.80500031,49.679413
2019-07-23,52.20999908,51.082645
2019-07-24,52.16749954,51.308094
2019-07-25,51.75500107,51.284096
2019-07-26,51.93500137,50.829063
2019-07-29,52.41999817,51.070305
2019-07-30,52.19499969,51.546318
2019-07-31,53.25999832,51.249386
2019-08-01,52.10749817,52.46815
2019-08-02,51.00500107,51.028698
2019-08-05,48.33499908,50.058804
2019-08-06,49.25,47.23125
2019-08-07,49.75999832,48.57545
2019-08-08,50.85749817,48.900955
2019-08-09,50.24750137,50.16147
2019-08-12,50.11999893,49.37603
2019-08-13,52.24250031,49.377235
2019-08-14,50.6875,51.631226
2019-08-15,50.43500137,49.64253
2019-08-16,51.625,49.68665
2019-08-19,52.58750153,50.86921
2019-08-20,52.59000015,51.76793
2019-08-21,53.15999985,51.691273
2019-08-22,53.11500168,52.331573
2019-08-23,50.65999985,52.16448
2019-08-26,51.62250137,49.506897
2019-08-27,51.04000092,50.89406
2019-08-28,51.38249969,49.991367
2019-08-29,52.25249863,50.571777
2019-08-30,52.18500137,51.430145
2019-09-03,51.42499924,51.281883
2019-09-04,52.29750061,50.501614
2019-09-05,53.31999969,51.538067
2019-09-06,53.31499863,52.485794
2019-09-09,53.54249954,52.390144
2019-09-10,54.17499924,52.666355
2019-09-11,55.89749908,53.29246
2019-09-12,55.77249908,55.090733
2019-09-13,54.6875,54.701347
2019-09-16,54.97499847,53.588707
2019-09-17,55.17499924,54.015903
2019-09-18,55.69250107,54.126797
2019-09-19,55.24000168,54.709118
2019-09-20,54.43249893,54.13698
2019-09-23,54.68000031,53.352634
2019-09-24,54.41999817,53.72233
2019-09-25,55.25749969,53.372227
2019-09-26,54.97249985,54.380985
2019-09-27,54.70500183,53.923695
2019-09-30,55.99250031,53.735096
2019-10-01,56.14749908,55.161427
2019-10-02,54.74000168,55.120365
2019-10-03,55.20500183,53.610973
2019-10-04,56.75249863,54.323696
2019-10-07,56.76499939,55.87424
2019-10-08,56.09999847,55.697987
2019-10-09,56.75749969,55.028988
2019-10-10,57.52249908,55.826008
2019-10-11,59.05250168,56.52197
2019-10-14,58.96749878,58.142883
2019-10-15,58.83000183,57.805634
2019-10-16,58.59249878,57.723804
2019-10-17,58.81999969,57.421993
2019-10-18,59.10250092,57.703716
2019-10-21,60.12749863,57.963856
2019-10-22,59.99000168,59.08493
2019-10-23,60.79499817,58.762043
2019-10-24,60.89500046,59.74405
2019-10-25,61.64500046,59.669807
2019-10-28,62.26250076,60.54278
2019-10-29,60.82249832,61.073315
2019-10-30,60.81499863,59.371433
2019-10-31,62.18999863,59.647194
2019-11-01,63.95500183,61.094624
2019-11-04,64.375,62.87702
2019-11-05,64.28250122,63.095177
2019-11-06,64.30999756,62.96991
2019-11-07,64.85749817,62.980362
2019-11-08,65.03500366,63.56488
2019-11-11,65.55000305,63.64989
2019-11-12,65.48999786,64.23116
2019-11-13,66.11750031,64.052826
2019-11-14,65.66000366,64.811226
2019-11-15,66.44000244,64.13991
2019-11-18,66.77500153,65.17235
2019-11-19,66.57250214,65.34449
2019-11-20,65.79750061,65.111664
2019-11-21,65.50250244,64.2645
2019-11-22,65.44499969,64.07659
2019-11-25,66.59249878,64.036736
2019-11-26,66.07250214,65.37795
2019-11-27,66.95999908,64.55916
2019-11-29,66.8125,65.768074
2019-12-02,66.04000092,65.34162
2019-12-03,64.86250305,64.56256
2019-12-04,65.43499756,63.33588
2019-12-05,66.39499664,64.200806
2019-12-06,67.67749786,65.13219
2019-12-09,66.73000336,66.48139
2019-12-10,67.12000275,65.16689
2019-12-11,67.69249725,65.866
2019-12-12,67.86499786,66.32383
2019-12-13,68.78749847,66.445335
2019-12-16,69.96499634,67.47723
2019-12-17,70.10250092,68.617645
2019-12-18,69.93499756,68.55754
2019-12-19,70.00499725,68.36525
2019-12-20,69.86000061,68.44295
2019-12-23,71.0,68.23707
2019-12-24,71.06749725,69.59384
2019-12-26,72.47750092,69.40208
2019-12-27,72.44999695,71.10314
2019-12-30,72.87999725,70.705315
2019-12-31,73.41249847,71.30227
2020-01-02,75.08750153,71.75528
2020-01-03,74.35749817,73.60336
2020-01-06,74.94999695,72.35545
2020-01-07,74.59750366,73.31893
2020-01-08,75.79750061,72.643074
2020-01-09,77.40750122,74.204926
2020-01-10,77.58249664,75.73437
2020-01-13,79.23999786,75.63728
2020-01-14,78.16999817,77.595055
2020-01-15,77.83499908,75.85548
2020-01-16,78.80999756,75.85132
2020-01-17,79.68250275,76.93397
2020-01-21,79.14250183,77.73397
2020-01-22,79.42500305,76.95008
2020-01-23,79.80750275,77.46702
2020-01-24,79.57749939,77.77816
2020-01-27,77.23750305,77.455
2020-01-28,79.42250061,74.778755
2020-01-29,81.08499908,77.96752
2020-01-30,80.96749878,79.19261
2020-01-31,77.37750244,78.87109
2020-02-03,77.16500092,74.690094
2020-02-04,79.71250153,75.36476
2020-02-05,80.36250305,78.15224
2020-02-06,81.30249786,78.38426
2020-02-07,80.00749969,79.50821
2020-02-10,80.38749695,77.67731
2020-02-11,79.90249634,78.522804
2020-02-12,81.80000305,77.68944
2020-02-13,81.21749878,80.144875
2020-02-14,81.23750305,78.8733
2020-02-18,79.75,79.23018
2020-02-19,80.90499878,77.33427
2020-02-20,80.07499695,79.152176
2020-02-21,78.26249695,77.73244
2020-02-24,74.54499817,75.985794
2020-02-25,72.01999664,71.98969
2020-02-26,73.16249847,69.95425
2020-02-27,68.37999725,71.76199
2020-02-28,68.33999634,65.89696
2020-03-02,74.70249939,67.253174
2020-03-03,72.33000183,74.29547
2020-03-04,75.68499756,70.25453
2020-03-05,73.23000336,75.117226
2020-03-06,72.25749969,71.02021
2020-03-09,66.54250336,70.77694
2020-03-10,71.33499908,63.999542
2020-03-11,68.85749817,70.93965
2020-03-12,62.05749893,66.58916
2020-03-13,69.49250031,59.891823
2020-03-16,60.55250168,69.60322
2020-03-17,63.21500015,57.437027
2020-03-18,61.66749954,63.126213
2020-03-19,61.19499969,59.995255
2020-03-20,57.31000137,60.292366
2020-03-23,56.09249878,55.783295
2020-03-24,61.72000122,55.229343
2020-03-25,61.38000107,61.51207
2020-03-26,64.61000061,60.193123
2020-03-27,61.93500137,64.23273
2020-03-30,63.70249939,60.375374
2020-03-31,63.57249832,63.05017
2020-04-01,60.22750092,62.22283
2020-04-02,61.23249817,58.617855
2020-04-03,60.35250092,60.311134
2020-04-06,65.61750031,58.929916
2020-04-07,64.85749817,65.207794
2020-04-08,66.51750183,63.263264
2020-04-09,66.99749756,65.63916
2020-04-13,68.3125,65.60956
2020-04-14,71.76249695,67.11403
2020-04-15,71.10749817,70.71412
2020-04-16,71.67250061,69.24761
2020-04-17,70.69999695,70.18693
2020-04-20,69.23249817,68.75021
2020-04-21,67.09249878,67.33516
2020-04-22,69.02500153,65.11685
2020-04-23,68.75749969,67.79525
2020-04-24,70.74250031,67.00056
2020-04-27,70.79250336,69.58954
2020-04-28,69.64499664,69.13972
2020-04-29,71.93250275,67.96016
2020-04-30,73.44999695,70.78851
2020-05-01,72.26750183,71.93918
2020-05-04,73.29000092,70.383064
2020-05-05,74.38999939,71.856705
2020-05-06,75.15750122,72.75002
2020-05-07,75.93499756,73.47566
2020-05-08,77.53250122,74.215385
2020-05-11,78.75250244,75.89794
2020-05-12,77.85250092,76.9357
2020-05-13,76.91249847,75.63632
2020-05-14,77.38500214,74.785484
2020-05-15,76.92749786,75.47381
2020-05-18,78.73999786,74.79069
2020-05-19,78.28500366,77.122925
2020-05-20,79.80750275,76.084114
2020-05-21,79.21250153,78.16402
2020-05-22,79.72250366,76.956184
2020-05-26,79.18250275,77.857605
2020-05-27,79.52749634,76.96784
2020-05-28,79.5625,77.59491
2020-05-29,79.48500061,77.47789
2020-06-01,80.46250153,77.439835
2020-06-02,80.83499908,78.60573
2020-06-03,81.27999878,78.784065
2020-06-04,80.58000183,79.2851
2020-06-05,82.875,78.3218
2020-06-08,83.36499786,81.246506
2020-06-09,85.99749756,81.11377
2020-06-10,88.20999908,84.28928
2020-06-11,83.97499847,86.08711
2020-06-12,84.69999695,80.57598
2020-06-15,85.74749756,82.72938
2020-06-16,88.01999664,83.32684
2020-06-17,87.89749908,85.98454
2020-06-18,87.93250275,85.20486
2020-06-19,87.43000031,85.45212
2020-06-22,89.71749878,84.729744
2020-06-23,91.63249969,87.63359
2020-06-24,90.01499939,89.17863
2020-06-25,91.20999908,86.86758
2020-06-26,88.40750122,88.852165
2020-06-29,90.44499969,84.903465
2020-06-30,91.19999695,88.41444
2020-07-01,91.02749634,88.389244
2020-07-02,91.02749634,88.28674
2020-07-06,93.46250153,88.296776
2020-07-07,93.17250061,91.20285
2020-07-08,95.34249878,90.08528
2020-07-09,95.75250244,92.98652
2020-07-10,95.91999817,92.630585
2020-07-13,95.47750092,92.90592
2020-07-14,97.05750275,92.224106
2020-07-15,97.72499847,94.28671
2020-07-16,96.52249908,94.51477
2020-07-17,96.32749939,93.013725
2020-07-20,98.35749817,93.17073
2020-07-21,97.0,95.571754
2020-07-22,97.27249908,93.30298
2020-07-23,92.84500122,94.29422
2020-07-24,92.61499786,88.62078
2020-07-27,94.80999756,89.98142
2020-07-28,93.25250244,92.28835
2020-07-29,95.04000092,89.935814
2020-07-30,96.19000244,92.80072
2020-07-31,106.2600021,93.38103
2020-08-03,108.9375,105.29806
2020-08-04,109.6650009,105.133514
2020-08-05,110.0625,105.84239
2020-08-06,113.9024963,105.72665
2020-08-07,111.1125031,110.155396
2020-08-10,112.7275009,105.30332
2020-08-11,109.375,108.69039
2020-08-12,113.0100021,103.51222
2020-08-13,115.0100021,109.64627
2020-08-14,114.9075012,110.26403
2020-08-17,114.6074982,110.04016
2020-08-18,115.5625,109.69699
2020-08-19,115.7074966,110.94443
2020-08-20,118.2750015,110.73706
2020-08-21,124.3700027,113.945274
2020-08-24,125.8574982,120.29153
2020-08-25,124.8249969,119.99149
2020-08-26,126.5224991,118.628494
2020-08-27,125.0100021,120.93179
2020-08-28,124.8075027,118.24574
2020-08-31,129.0399933,118.89087
2020-09-01,134.1799927,123.86782
2020-09-02,131.3999939,128.48175
2020-09-03,120.8799973,123.47924
2020-09-04,120.9599991,112.043724
2020-09-08,112.8199997,116.147606
2020-09-09,117.3199997,104.920685
2020-09-10,113.4899979,114.72551
2020-09-11,112.0,107.10567
2020-09-14,115.3600006,108.038925
2020-09-15,115.5400009,111.92935
2020-09-16,112.1299973,111.0163
2020-09-17,110.3399963,107.07653
2020-09-18,106.8399963,106.031975
2020-09-21,110.0800018,102.027626
2020-09-22,111.8099976,107.348885
2020-09-23,107.1200027,107.903824
2020-09-24,108.2200012,102.020996
2020-09-25,112.2799988,105.11769
2020-09-28,114.9599991,109.07307
2020-09-29,114.0899963,111.1474
2020-09-30,115.8099976,109.32439
2020-10-01,116.7900009,111.79263
2020-10-02,113.0199966,112.053185
2020-10-05,116.5,107.27002
2020-10-06,113.1600037,112.97505
2020-10-07,115.0800018,107.084526
2020-10-08,114.9700012,111.3786
2020-10-09,116.9700012,109.88545
2020-10-12,124.4000015,112.867004
2020-10-13,121.0999985,120.883995
2020-10-14,121.1900024,114.24382
2020-10-15,120.7099991,116.31188
2020-10-16,119.0199966,114.882034
2020-10-19,115.9800034,113.296745
2020-10-20,117.5100021,110.117096
2020-10-21,116.8700027,113.15456
2020-10-22,115.75,111.534935
2020-10-23,115.0400009,110.808525
2020-10-26,115.0500031,110.21727
2020-10-27,116.5999985,110.484245
2020-10-28,111.1999969,112.35117
2020-10-29,115.3199997,105.130875
2020-10-30,108.8600006,112.509605
2020-11-02,108.7699966,102.23714
2020-11-03,110.4400024,105.5125
2020-11-04,114.9499969,106.54848
2020-11-05,119.0299988,111.885925
2020-11-06,118.6900024,115.163635
2020-11-09,116.3199997,113.56235
2020-11-10,115.9700012,110.91636
2020-11-11,119.4899979,111.144424
2020-11-12,119.2099991,115.32337
2020-11-13,119.2600021,113.67102
2020-11-16,120.3000031,114.23472
2020-11-17,119.3899994,115.257126
2020-11-18,118.0299988,113.800415
2020-11-19,118.6399994,112.6007
2020-11-20,117.3399963,113.759575
2020-11-23,113.8499985,111.85341
2020-11-24,115.1699982,108.24671
2020-11-25,116.0299988,111.117226
2020-11-27,116.5899963,111.37147
2020-11-30,119.0500031,112.07429
2020-12-01,122.7200012,114.838264
2020-12-02,123.0800018,118.3551
2020-12-03,122.9400024,117.533554
2020-12-04,122.25,117.43828
2020-12-07,123.75,116.46309
2020-12-08,124.3799973,118.55249
2020-12-09,121.7799988,118.623055
2020-12-10,123.2399979,115.41066
2020-12-11,122.4100037,118.26855
2020-12-14,121.7799988,116.35607
2020-12-15,127.8799973,116.28732
2020-12-16,127.8099976,123.76934
2020-12-17,128.6999969,121.22967
2020-12-18,126.6600037,123.03693
2020-12-21,128.2299957,119.775375
2020-12-22,131.8800049,122.74005
2020-12-23,130.9600067,126.17608
2020-12-24,131.9700012,123.88241
2020-12-28,136.6900024,125.80068
2020-12-29,134.8699951,130.79358
